exchange,raw_id,security_code,security_abbr,bond_name,title,publish_date,issue_result_date,issue_date_source,amount_billion,amount_source,bulletin_type_code,bulletin_type_name,url,parse_note,trace_result_url,trace_result_title,trace_result_publish_date
SSE,202507180024336795I5COMPANY_BOND,243367,苏垦KV02,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）发行结果公告,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）发行结果公告,2025-07-18,2025-07-18,sse_result_sentence,10.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-18/243367_20250718_95I5.pdf,,,,
SSE,20251215002443450WVRCOMPANY_BOND,244345,25成高V1,成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）发行结果公告,成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）发行结果公告,2025-12-15,2025-12-15,sse_result_sentence,5.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-12-15/244345_20251215_0WVR.pdf,,,,
SSE,2025071800243368GSA1COMPANY_BOND,243368,苏垦KV03,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）发行结果公告,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）发行结果公告,2025-07-18,2025-07-18,sse_result_sentence,10.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-18/243368_20250718_GSA1.pdf,,,,
SSE,2025070700243157A679COMPANY_BOND,243157,GC申YKV4,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行结果公告,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行结果公告,2025-07-07,2025-07-07,sse_result_sentence,6.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-07/243157_20250707_A679.pdf,,,,
SSE,20250707002431586J6RCOMPANY_BOND,243158,GC申YKV5,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行结果公告,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行结果公告,2025-07-07,2025-07-07,sse_result_sentence,6.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-07/243158_20250707_6J6R.pdf,,,,
SSE,2025061200243135O7M1COMPANY_BOND,243135,25渝高V4,重庆高速公路集团有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第三期）发行结果公告,重庆高速公路集团有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第三期）发行结果公告,2025-06-12,2025-06-12,sse_result_sentence,5.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-06-12/243135_20250612_O7M1.pdf,,,,
SSE,2025060900243066F0Q8COMPANY_BOND,243066,25苏交V1,苏州交通投资集团有限责任公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）（长三角一体化）发行结果公告,苏州交通投资集团有限责任公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）（长三角一体化）发行结果公告,2025-06-09,2025-06-09,sse_result_sentence,10.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-06-09/243066_20250609_F0Q8.pdf,,,,
SSE,2025052700243057PQCMCOMPANY_BOND,243057,GC核融V1,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）发行结果公告,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）发行结果公告,2025-05-27,2025-05-27,sse_result_sentence,7.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-05-27/243057_20250527_PQCM.pdf,,,,
SSE,2025052700243058HXVLCOMPANY_BOND,243058,GC核融V2,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）发行结果公告,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）发行结果公告,2025-05-27,2025-05-27,sse_result_sentence,7.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-05-27/243058_20250527_HXVL.pdf,,,,
SSE,20250507002428720SAICOMPANY_BOND,242872,苏垦KV01,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第一期）发行结果公告,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第一期）发行结果公告,2025-05-07,2025-05-07,sse_result_sentence,10.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-05-07/242872_20250507_0SAI.pdf,,,,
SSE,2025042500242884RSM2COMPANY_BOND,242884,25陕旅V1,陕西旅游集团有限公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,陕西旅游集团有限公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,2025-04-25,2025-04-25,publish_date_fallback,6.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-04-25/242884_20250425_RSM2.pdf,,,,
SSE,2025030300242467LOWHCOMPANY_BOND,242467,25皖通V1,安徽皖通高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,安徽皖通高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,2025-03-03,2025-03-03,publish_date_fallback,13.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-03-03/242467_20250303_LOWH.pdf,,,,
SSE,2025030300242468SF4BCOMPANY_BOND,242468,25皖通V2,安徽皖通高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,安徽皖通高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,2025-03-03,2025-03-03,publish_date_fallback,13.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-03-03/242468_20250303_SF4B.pdf,,,,
SSE,2025021800242402CFPJCOMPANY_BOND,242402,山交KV01,山西交通控股集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第一期）发行结果公告,山西交通控股集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第一期）发行结果公告,2025-02-18,2025-02-18,sse_result_sentence,20.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-02-18/242402_20250218_CFPJ.pdf,,,,
SSE,2024112200241977QP22COMPANY_BOND,241977,24苏交V3,苏州交通投资集团有限责任公司2024年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,苏州交通投资集团有限责任公司2024年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,2024-11-22,2024-11-22,sse_result_sentence,5.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-11-22/241977_20241122_QP22.pdf,,,,
SSE,2024111100241506U9MKCOMPANY_BOND,241506,24桂垦01,广西农垦集团有限责任公司2024年面向专业投资者公开发行公司债券（第一期）（用于乡村振兴领域）发行结果公告,广西农垦集团有限责任公司2024年面向专业投资者公开发行公司债券（第一期）（用于乡村振兴领域）发行结果公告,2024-11-11,2024-11-11,sse_result_sentence,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-11-11/241506_20241111_U9MK.pdf,,,,
SSE,20241105002418850LGQCOMPANY_BOND,241885,河钢KV01,河钢集团有限公司2024年面向专业投资者公开发行科技创新乡村振兴公司债券（支持革命老区）（第一期）发行结果公告,河钢集团有限公司2024年面向专业投资者公开发行科技创新乡村振兴公司债券（支持革命老区）（第一期）发行结果公告,2024-11-05,2024-11-05,sse_result_sentence,15.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-11-05/241885_20241105_0LGQ.pdf,,,,
SSE,2024081400241431QFRNCOMPANY_BOND,241431,GV天成01,华能天成融资租赁有限公司2024年面向专业投资者公开发行绿色乡村振兴公司债券（第三期）发行结果公告,华能天成融资租赁有限公司2024年面向专业投资者公开发行绿色乡村振兴公司债券（第三期）发行结果公告,2024-08-14,2024-08-14,sse_result_sentence,10.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-08-14/241431_20240814_QFRN.pdf,,,,
SSE,2024081400241432G61ICOMPANY_BOND,241432,GV天成02,华能天成融资租赁有限公司2024年面向专业投资者公开发行绿色乡村振兴公司债券（第三期）发行结果公告,华能天成融资租赁有限公司2024年面向专业投资者公开发行绿色乡村振兴公司债券（第三期）发行结果公告,2024-08-14,2024-08-14,sse_result_sentence,10.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-08-14/241432_20240814_G61I.pdf,,,,
SSE,2024072400241308HVKOCOMPANY_BOND,241308,GC申YKV2,申能股份有限公司2024年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行结果公告,申能股份有限公司2024年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行结果公告,2024-07-24,2024-07-24,sse_result_sentence,4.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-07-24/241308_20240724_HVKO.pdf,,,,
SSE,2024072400241309U1CLCOMPANY_BOND,241309,GC申YKV3,申能股份有限公司2024年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行结果公告,申能股份有限公司2024年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行结果公告,2024-07-24,2024-07-24,sse_result_sentence,4.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-07-24/241309_20240724_U1CL.pdf,,,,
SSE,2024071500241263UWCJCOMPANY_BOND,241263,GC雅砻V1,雅砻江流域水电开发有限公司2024年面向专业投资者公开发行碳中和绿色乡村振兴公司债券（第一期）发行结果公告,雅砻江流域水电开发有限公司2024年面向专业投资者公开发行碳中和绿色乡村振兴公司债券（第一期）发行结果公告,2024-07-15,2024-07-15,sse_result_sentence,10.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-07-15/241263_20240715_UWCJ.pdf,,,,
SSE,2024071500241286VVW5COMPANY_BOND,241286,24唐租V2,大唐融资租赁有限公司2024年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,大唐融资租赁有限公司2024年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,2024-07-15,2024-07-15,sse_result_sentence,5.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-07-15/241286_20240715_VVW5.pdf,,,,
SSE,20240715002412857EOECOMPANY_BOND,241285,24唐租V1,大唐融资租赁有限公司2024年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,大唐融资租赁有限公司2024年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,2024-07-15,2024-07-15,sse_result_sentence,5.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-07-15/241285_20240715_7EOE.pdf,,,,
SSE,2024060700241065ARCECOMPANY_BOND,241065,24交租V1,中交融资租赁有限公司2024年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,中交融资租赁有限公司2024年面向专业投资者公开发行乡村振兴公司债券（第一期）发行结果公告,2024-06-07,2024-06-07,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-06-07/241065_20240607_ARCE.pdf,,,,
SSE,2024060600241073C1XKCOMPANY_BOND,241073,赣交KV01,江西省交通投资集团有限责任公司2024年面向专业投资者公开发行科技创新乡村振兴公司债券（第一期）发行结果公告,江西省交通投资集团有限责任公司2024年面向专业投资者公开发行科技创新乡村振兴公司债券（第一期）发行结果公告,2024-06-06,2024-06-06,sse_result_sentence,5.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-06-06/241073_20240606_C1XK.pdf,,,,
SSE,2024032700240639E8PWCOMPANY_BOND,240639,GC申YKV1,申能股份有限公司2024年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第一期）发行结果公告,申能股份有限公司2024年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第一期）发行结果公告,2024-03-27,2024-03-27,sse_result_sentence,10.0,actual,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-03-27/240639_20240327_E8PW.pdf,,,,
SSE,20251211002443455KWLCOMPANY_BOND,244345,25成高V1,关于延长成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）簿记建档时间的公告,关于延长成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）簿记建档时间的公告,2025-12-11,2025-12-11,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-12-11/244345_20251211_5KWL.pdf,,,,
SSE,2025121100244345I2F4COMPANY_BOND,244345,25成高V1,成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）票面利率公告,成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）票面利率公告,2025-12-11,2025-12-11,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-12-11/244345_20251211_I2F4.pdf,,,,
SSE,20251210002443454DD2COMPANY_BOND,244345,25成高V1,成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）发行公告,成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）发行公告,2025-12-10,2025-12-10,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-12-10/244345_20251210_4DD2.pdf,,,,
SSE,2025071500243368SSKHCOMPANY_BOND,243368,苏垦KV03,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）发行公告,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）发行公告,2025-07-15,2025-07-15,publish_date_fallback,10.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-15/243368_20250715_SSKH.pdf,,,,
SSE,2025121000244345A382COMPANY_BOND,244345,25成高V1,成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）募集说明书,成都高速公路股份有限公司2025年面向专业投资者公开发行乡村振兴公司债券(成渝双城经济圈)（第一期）募集说明书,2025-12-10,2025-12-10,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-12-10/244345_20251210_A382.pdf,,,,
SSE,2025071500243367D93ZCOMPANY_BOND,243367,苏垦KV02,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）发行公告,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）发行公告,2025-07-15,2025-07-15,publish_date_fallback,10.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-15/243367_20250715_D93Z.pdf,,,,
SSE,2025071500243368A58ACOMPANY_BOND,243368,苏垦KV03,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）募集说明书,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）募集说明书,2025-07-15,2025-07-15,publish_date_fallback,10.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-15/243368_20250715_A58A.pdf,,,,
SSE,20250702002431576F5WCOMPANY_BOND,243157,GC申YKV4,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）信用评级报告,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）信用评级报告,2025-07-02,2025-07-02,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-02/243157_20250702_6F5W.pdf,,,,
SSE,2025070200243157W01HCOMPANY_BOND,243157,GC申YKV4,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行公告,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行公告,2025-07-02,2025-07-02,publish_date_fallback,10.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-02/243157_20250702_W01H.pdf,,,,
SSE,2025070200243157GVP8COMPANY_BOND,243157,GC申YKV4,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）募集说明书,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）募集说明书,2025-07-02,2025-07-02,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-02/243157_20250702_GVP8.pdf,,,,
SSE,2025070200243158HCL3COMPANY_BOND,243158,GC申YKV5,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行公告,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）发行公告,2025-07-02,2025-07-02,publish_date_fallback,10.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-02/243158_20250702_HCL3.pdf,,,,
SSE,20250715002433677028COMPANY_BOND,243367,苏垦KV02,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）募集说明书,江苏省农垦集团有限公司2025年面向专业投资者公开发行科技创新乡村振兴公司债券（第二期）募集说明书,2025-07-15,2025-07-15,publish_date_fallback,10.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-15/243367_20250715_7028.pdf,,,,
SSE,20250702002431582BBICOMPANY_BOND,243158,GC申YKV5,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）募集说明书,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）募集说明书,2025-07-02,2025-07-02,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-02/243158_20250702_2BBI.pdf,,,,
SSE,2025070200243158KFNKCOMPANY_BOND,243158,GC申YKV5,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）信用评级报告,申能股份有限公司2025年面向专业投资者公开发行碳中和绿色科技创新乡村振兴可续期公司债券（第二期）信用评级报告,2025-07-02,2025-07-02,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-07-02/243158_20250702_KFNK.pdf,,,,
SSE,2025061000243135KAEXCOMPANY_BOND,243135,25渝高V4,重庆高速公路集团有限公司2025年面向专业投资者公开发行乡村振兴公司债券（成渝双城经济圈）（第三期）发行公告,重庆高速公路集团有限公司2025年面向专业投资者公开发行乡村振兴公司债券（成渝双城经济圈）（第三期）发行公告,2025-06-10,2025-06-10,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-06-10/243135_20250610_KAEX.pdf,,,,
SSE,2025060400243066ZREYCOMPANY_BOND,243066,25苏交V1,苏州交通投资集团有限责任公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）（长三角一体化）发行公告,苏州交通投资集团有限责任公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）（长三角一体化）发行公告,2025-06-04,2025-06-04,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-06-04/243066_20250604_ZREY.pdf,,,,
SSE,2025061000243135TUK1COMPANY_BOND,243135,25渝高V4,重庆高速公路集团有限公司2025年面向专业投资者公开发行乡村振兴公司债券（成渝双城经济圈）（第三期）募集说明书,重庆高速公路集团有限公司2025年面向专业投资者公开发行乡村振兴公司债券（成渝双城经济圈）（第三期）募集说明书,2025-06-10,2025-06-10,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-06-10/243135_20250610_TUK1.pdf,,,,
SSE,2025052300243058TWPSCOMPANY_BOND,243058,GC核融V2,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）发行公告,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）发行公告,2025-05-23,2025-05-23,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-05-23/243058_20250523_TWPS.pdf,,,,
SSE,2025052300243057QMFYCOMPANY_BOND,243057,GC核融V1,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）发行公告,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）发行公告,2025-05-23,2025-05-23,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-05-23/243057_20250523_QMFY.pdf,,,,
SSE,20250523002430585OR8COMPANY_BOND,243058,GC核融V2,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）募集说明书,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）募集说明书,2025-05-23,2025-05-23,publish_date_fallback,7.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-05-23/243058_20250523_5OR8.pdf,,,,
SSE,2025052300243057GFABCOMPANY_BOND,243057,GC核融V1,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）募集说明书,中核融资租赁有限公司2025年面向专业投资者公开发行绿色碳中和乡村振兴公司债券（第一期）（可持续挂钩）募集说明书,2025-05-23,2025-05-23,publish_date_fallback,7.0,scale,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-05-23/243057_20250523_GFAB.pdf,,,,
SSE,20250604002430668OXFCOMPANY_BOND,243066,25苏交V1,苏州交通投资集团有限责任公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）（长三角一体化）募集说明书,苏州交通投资集团有限责任公司2025年面向专业投资者公开发行乡村振兴公司债券（第一期）（长三角一体化）募集说明书,2025-06-04,2025-06-04,publish_date_fallback,,,1101,发行公告,https://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2025-06-04/243066_20250604_8OXF.pdf,,,,
